temp,dew,humidity,solarradiation,windspeed,cloudcover,visibility,hour,day_of_week,month,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",Solar Production (kWh)
44.1,26.4,49.53,0,7.0,0.0,9.9,1,6,10,True,False,False,False,False,False,0.01
44.4,25.3,46.77,0,7.1,0.0,9.9,2,6,10,True,False,False,False,False,False,0.0
43.9,24.6,46.23,0,8.1,0.0,9.9,3,6,10,True,False,False,False,False,False,0.01
45.6,25.4,44.94,0,6.9,0.0,9.9,4,6,10,True,False,False,False,False,False,0.0
43.2,25.3,48.95,0,8.0,0.0,9.9,5,6,10,True,False,False,False,False,False,0.01
40.0,25.4,55.5,0,8.1,0.0,9.9,6,6,10,True,False,False,False,False,False,0.01
39.1,24.6,55.57,14,6.8,0.0,9.9,7,6,10,True,False,False,False,False,False,0.18
39.1,26.3,59.95,125,0.9,0.0,9.9,8,6,10,True,False,False,False,False,False,1.98
49.1,27.4,42.81,275,4.9,0.0,9.9,9,6,10,True,False,False,False,False,False,3.49
54.0,25.5,32.97,411,6.1,0.0,9.9,10,6,10,True,False,False,False,False,False,4.4
57.8,26.4,29.83,508,4.1,0.0,9.9,11,6,10,True,False,False,False,False,False,4.83
61.7,28.3,28.07,555,6.0,0.0,9.9,12,6,10,True,False,False,False,False,False,4.86
64.8,27.8,24.6,551,5.8,0.0,9.9,13,6,10,True,False,False,False,False,False,4.5
66.6,30.1,25.38,494,0.7,0.0,9.9,14,6,10,True,False,False,False,False,False,3.94
69.0,30.2,23.55,385,0.4,0.0,9.9,15,6,10,True,False,False,False,False,False,2.84
69.7,29.5,22.25,238,0.7,0.0,9.9,16,6,10,True,False,False,False,False,False,1.36
69.7,26.3,19.57,85,0.4,0.0,9.9,17,6,10,True,False,False,False,False,False,0.21
65.6,28.7,24.84,2,0.5,0.0,9.9,18,6,10,True,False,False,False,False,False,0.01
59.8,30.5,32.83,0,4.2,0.0,9.9,19,6,10,True,False,False,False,False,False,0.0
54.9,34.1,45.23,0,0.0,0.0,9.9,20,6,10,True,False,False,False,False,False,0.01
51.9,35.0,52.47,0,2.9,0.0,9.9,21,6,10,True,False,False,False,False,False,0.0
49.8,35.1,56.88,0,3.0,0.0,9.9,22,6,10,True,False,False,False,False,False,0.01
45.2,33.5,63.57,0,5.4,0.0,9.9,23,6,10,True,False,False,False,False,False,0.01
44.2,33.5,65.85,0,0.3,0.0,9.9,0,0,10,True,False,False,False,False,False,0.0
44.8,33.5,64.57,0,4.1,0.0,9.9,1,0,10,True,False,False,False,False,False,0.01
45.6,35.1,66.5,0,4.7,0.0,9.9,2,0,10,True,False,False,False,False,False,0.01
42.9,35.1,73.67,0,0.5,0.0,9.9,3,0,10,True,False,False,False,False,False,0.0
41.2,35.1,78.9,0,0.3,0.0,9.9,4,0,10,True,False,False,False,False,False,0.01
39.8,35.0,82.83,0,0.3,0.0,9.9,5,0,10,True,False,False,False,False,False,0.0
39.1,34.2,82.5,0,0.5,0.0,9.9,6,0,10,True,False,False,False,False,False,0.01
39.7,34.1,80.05,13,0.5,0.0,9.9,7,0,10,True,False,False,False,False,False,0.12
39.8,34.2,80.16,120,2.9,0.0,8.9,8,0,10,True,False,False,False,False,False,1.79
48.4,37.1,64.78,264,0.0,0.0,9.9,9,0,10,True,False,False,False,False,False,3.28
54.8,36.9,50.78,398,0.0,0.0,9.9,10,0,10,True,False,False,False,False,False,4.14
58.8,38.3,46.28,494,0.0,0.0,8.3,11,0,10,True,False,False,False,False,False,4.6
64.8,37.7,36.76,542,3.1,0.0,9.9,12,0,10,True,False,False,False,False,False,4.63
69.7,36.8,29.93,539,3.2,0.0,9.9,13,0,10,True,False,False,False,False,False,4.31
71.0,36.7,28.51,480,0.7,0.0,9.9,14,0,10,True,False,False,False,False,False,3.81
73.6,35.7,25.09,370,3.7,0.0,9.9,15,0,10,True,False,False,False,False,False,2.69
73.7,34.9,24.23,224,0.7,0.0,9.9,16,0,10,True,False,False,False,False,False,1.3
73.7,34.8,24.15,65,0.4,0.0,9.9,17,0,10,True,False,False,False,False,False,0.19
68.7,34.5,28.2,1,0.3,0.0,9.9,18,0,10,True,False,False,False,False,False,0.01
60.2,37.3,42.4,0,3.1,0.0,9.9,19,0,10,True,False,False,False,False,False,0.0
59.5,37.4,43.74,0,0.2,0.0,8.3,20,0,10,True,False,False,False,False,False,0.01
53.7,37.5,54.22,0,0.0,0.0,9.8,21,0,10,True,False,False,False,False,False,0.0
50.0,36.5,59.61,0,2.9,0.0,9.9,22,0,10,True,False,False,False,False,False,0.01
47.1,33.1,57.98,0,0.1,0.0,9.8,23,0,10,True,False,False,False,False,False,0.0
46.8,35.6,65.01,0,0.2,0.0,9.8,0,1,10,True,False,False,False,False,False,0.01
46.1,37.4,71.56,0,0.0,0.0,9.8,1,1,10,True,False,False,False,False,False,0.01
43.2,35.5,74.04,0,3.0,0.0,9.8,2,1,10,True,False,False,False,False,False,0.0
42.2,35.4,76.59,0,0.0,0.0,9.8,3,1,10,True,False,False,False,False,False,0.01
40.2,36.2,85.43,0,0.1,0.0,8.7,4,1,10,True,False,False,False,False,False,0.0
38.5,34.5,85.59,0,0.0,0.0,8.7,5,1,10,True,False,False,False,False,False,0.01
39.9,35.2,83.09,0,0.0,0.0,9.6,6,1,10,True,False,False,False,False,False,0.01
39.9,35.2,83.36,18,0.1,0.0,9.6,7,1,10,True,False,False,False,False,False,0.13
40.0,36.1,85.89,106,0.0,0.0,8.0,8,1,10,True,False,False,False,False,False,1.16
46.3,39.9,78.38,215,0.0,0.0,8.1,9,1,10,True,False,False,False,False,False,2.38
52.3,39.7,62.26,381,0.1,0.0,8.7,10,1,10,True,False,False,False,False,False,3.6
60.0,39.2,45.97,410,0.2,0.0,8.3,11,1,10,True,False,False,False,False,False,3.85
64.2,39.2,39.66,468,3.3,0.0,8.3,12,1,10,True,False,False,False,False,False,3.75
66.9,38.4,35.05,506,0.4,0.0,8.3,13,1,10,True,False,False,False,False,False,4.11
70.9,36.9,28.87,453,0.4,0.0,6.7,14,1,10,True,False,False,False,False,False,3.44
73.7,34.9,24.27,280,4.8,0.0,9.9,15,1,10,True,False,False,False,False,False,2.44
73.7,34.0,23.44,223,4.5,0.0,9.9,16,1,10,True,False,False,False,False,False,1.37
73.6,35.0,24.39,92,5.9,0.0,9.9,17,1,10,True,False,False,False,False,False,0.32
67.9,36.1,30.95,2,7.1,0.0,9.9,18,1,10,True,False,False,False,False,False,0.01
60.9,38.2,42.88,0,3.1,0.0,9.9,19,1,10,True,False,False,False,False,False,0.0
57.5,40.0,51.9,0,0.0,0.0,9.9,20,1,10,True,False,False,False,False,False,0.01
54.0,40.9,61.18,0,0.2,0.0,9.9,21,1,10,True,False,False,False,False,False,0.0
51.2,39.9,65.28,0,2.9,0.0,9.9,22,1,10,True,False,False,False,False,False,0.01
48.9,39.1,68.63,0,0.0,0.0,9.9,23,1,10,True,False,False,False,False,False,0.0
46.9,37.5,69.52,0,0.3,0.0,9.9,0,2,11,True,False,False,False,False,False,0.01
44.9,36.4,72.13,0,0.1,0.0,9.9,1,2,11,True,False,False,False,False,False,0.0
42.5,36.2,78.18,0,4.1,0.0,9.8,2,2,11,True,False,False,False,False,False,0.01
42.2,35.4,76.81,0,0.3,0.0,9.8,3,2,11,True,False,False,False,False,False,0.0
41.2,36.2,82.06,0,0.0,0.0,9.9,4,2,11,True,False,False,False,False,False,0.01
40.0,35.3,83.14,0,0.1,0.0,9.6,5,2,11,True,False,False,False,False,False,0.0
39.2,34.4,82.73,0,2.9,0.0,9.8,6,2,11,True,False,False,False,False,False,0.01
39.0,35.2,86.09,12,4.1,0.0,9.6,7,2,11,True,False,False,False,False,False,0.12
39.0,35.2,86.23,123,0.0,0.0,9.6,8,2,11,True,False,False,False,False,False,1.73
49.6,40.8,71.54,245,0.0,0.0,7.3,9,2,11,True,False,False,False,False,False,3.02
53.9,41.7,63.32,384,0.0,0.0,7.1,10,2,11,True,False,False,False,False,False,4.01
60.8,40.5,47.21,465,3.1,0.0,7.3,11,2,11,True,False,False,False,False,False,4.36
65.8,39.3,37.66,527,0.1,0.0,8.3,12,2,11,True,False,False,False,False,False,4.51
70.7,38.4,30.73,515,4.8,0.0,9.9,13,2,11,True,False,False,False,False,False,4.02
73.0,36.7,26.59,383,0.3,0.0,9.9,14,2,11,True,False,False,False,False,False,2.85
73.9,35.4,24.59,265,3.3,0.0,9.9,15,2,11,True,False,False,False,False,False,1.99
74.8,34.8,23.3,112,0.4,0.0,9.9,16,2,11,True,False,False,False,False,False,0.79
73.7,36.1,25.4,82,0.7,0.0,9.9,17,2,11,True,False,False,False,False,False,0.25
70.6,37.5,29.82,2,3.2,0.0,9.8,18,2,11,True,False,False,False,False,False,0.0
63.7,39.2,40.51,0,0.0,0.0,9.9,19,2,11,True,False,False,False,False,False,0.01
59.7,37.5,43.68,0,0.0,0.0,9.9,20,2,11,True,False,False,False,False,False,0.0
56.3,39.2,52.65,0,0.0,0.0,9.8,21,2,11,True,False,False,False,False,False,0.01
51.2,38.5,61.71,0,0.1,0.0,9.9,22,2,11,True,False,False,False,False,False,0.01
50.0,39.2,66.38,0,3.0,0.0,8.7,23,2,11,True,False,False,False,False,False,0.0
48.0,39.3,71.66,0,0.0,0.0,8.1,0,3,11,True,False,False,False,False,False,0.01
49.8,40.1,69.17,0,0.1,0.0,8.1,1,3,11,True,False,False,False,False,False,0.0
45.1,38.4,77.16,0,0.0,0.0,8.0,2,3,11,True,False,False,False,False,False,0.01
45.0,38.3,77.22,0,3.2,0.0,8.1,3,3,11,True,False,False,False,False,False,0.0
45.8,38.3,74.76,0,2.9,0.0,9.8,4,3,11,True,False,False,False,False,False,0.01
45.8,38.1,74.3,0,0.3,0.0,8.7,5,3,11,True,False,False,False,False,False,0.01
43.9,37.3,77.56,0,0.6,0.0,8.1,6,3,11,True,False,False,False,False,False,0.0
44.7,38.2,77.58,11,0.5,0.0,8.0,7,3,11,True,False,False,False,False,False,0.07
43.2,38.0,81.73,112,0.3,0.0,8.0,8,3,11,True,False,False,False,False,False,1.44
51.8,39.8,63.53,229,2.9,0.0,8.7,9,3,11,True,False,False,False,False,False,2.75
58.6,41.6,53.08,339,4.4,0.0,7.3,10,3,11,True,False,False,False,False,False,3.61
63.9,42.5,45.67,446,3.4,0.0,6.4,11,3,11,True,False,False,False,False,False,4.19
69.1,41.8,37.12,453,3.1,0.0,6.9,12,3,11,True,False,False,False,False,False,4.02
73.0,40.7,31.1,487,4.2,0.0,6.9,13,3,11,True,False,False,False,False,False,3.84
74.9,40.7,29.21,437,0.5,0.0,6.3,14,3,11,True,False,False,False,False,False,3.29
75.9,39.6,27.09,336,0.5,0.0,8.0,15,3,11,True,False,False,False,False,False,2.34
78.0,35.4,21.41,202,5.7,0.0,9.8,16,3,11,True,False,False,False,False,False,1.13
77.9,33.8,20.12,35,4.9,0.0,9.8,17,3,11,True,False,False,False,False,False,0.14
71.1,36.3,27.91,0,5.7,0.0,9.8,18,3,11,True,False,False,False,False,False,0.01
66.3,38.9,36.43,0,6.5,0.0,9.9,19,3,11,True,False,False,False,False,False,0.0
64.3,40.6,41.93,0,5.0,0.0,9.9,20,3,11,True,False,False,False,False,False,0.01
63.0,41.7,45.72,0,6.6,0.0,9.9,21,3,11,True,False,False,False,False,False,0.01
60.1,43.7,54.73,0,5.2,0.0,9.9,22,3,11,True,False,False,False,False,False,0.0
57.9,44.5,61.01,0,6.7,0.0,9.9,23,3,11,True,False,False,False,False,False,0.0
57.2,43.0,59.12,0,5.0,0.0,9.9,0,4,11,True,False,False,False,False,False,0.01
57.8,43.9,59.77,0,8.9,0.0,9.9,1,4,11,True,False,False,False,False,False,0.0
56.0,42.8,61.23,0,6.1,0.0,9.9,2,4,11,True,False,False,False,False,False,0.01
52.5,40.0,62.35,0,7.5,0.0,9.9,3,4,11,True,False,False,False,False,False,0.01
52.2,42.1,68.41,0,5.2,0.0,9.9,4,4,11,True,False,False,False,False,False,0.0
52.1,41.0,65.76,0,5.5,0.0,8.9,5,4,11,True,False,False,False,False,False,0.01
49.4,38.3,65.55,0,3.5,0.0,9.9,6,4,11,True,False,False,False,False,False,0.0
48.6,38.3,67.49,9,3.2,0.0,9.9,7,4,11,True,False,False,False,False,False,0.09
48.7,40.0,71.8,98,0.6,0.0,9.8,8,4,11,True,False,False,False,False,False,1.57
54.9,42.2,62.38,234,4.5,0.0,9.6,9,4,11,True,False,False,False,False,False,3.0
60.9,43.0,51.68,361,0.0,0.0,8.7,10,4,11,True,False,False,False,False,False,3.88
66.7,43.8,43.51,452,4.6,0.0,9.9,11,4,11,True,False,False,False,False,False,4.3
70.9,42.9,36.41,497,3.1,0.0,9.9,12,4,11,True,False,False,False,False,False,4.33
74.7,42.0,30.95,491,3.1,0.0,9.9,13,4,11,True,False,False,False,False,False,3.99
78.7,41.9,27.0,430,5.2,0.0,9.9,14,4,11,True,False,False,False,False,False,3.37
79.7,39.8,24.12,304,5.3,0.0,9.9,15,4,11,True,False,False,False,False,False,2.35
79.8,41.1,25.24,194,4.7,0.0,9.9,16,4,11,True,False,False,False,False,False,1.09
78.9,41.1,26.0,67,0.7,0.0,9.9,17,4,11,True,False,False,False,False,False,0.17
74.6,41.4,30.3,1,0.3,0.0,9.9,18,4,11,True,False,False,False,False,False,0.01
69.6,40.7,34.93,0,0.2,0.0,9.9,19,4,11,True,False,False,False,False,False,0.01
64.6,41.8,43.28,0,0.0,0.0,9.9,20,4,11,True,False,False,False,False,False,0.0
62.7,44.4,51.29,0,0.0,0.0,9.9,21,4,11,True,False,False,False,False,False,0.01
60.7,45.3,56.92,0,0.5,0.0,9.8,22,4,11,True,False,False,False,False,False,0.0
57.6,42.9,57.85,0,3.4,0.0,9.9,23,4,11,True,False,False,False,False,False,0.01
56.0,43.6,63.21,0,0.3,0.0,9.9,0,5,11,True,False,False,False,False,False,0.01
56.6,43.6,61.78,0,0.2,0.0,9.8,1,5,11,True,False,False,False,False,False,0.0
53.8,43.6,68.09,0,0.7,0.0,8.7,2,5,11,True,False,False,False,False,False,0.01
52.1,44.3,74.64,0,3.5,0.0,8.2,3,5,11,True,False,False,False,False,False,0.01
53.9,44.2,69.78,0,0.0,0.0,9.8,4,5,11,True,False,False,False,False,False,0.0
52.8,43.5,70.43,0,5.0,0.0,8.7,5,5,11,True,False,False,False,False,False,0.01
51.9,43.4,72.61,0,4.1,0.0,9.8,6,5,11,True,False,False,False,False,False,0.0
